x,y,u_displacement,v_displacement
167,248,-2.72392,-1.90183
170,248,-2.72585,-1.86789
173,248,-2.72635,-1.81271
176,248,-2.71285,-1.76312
179,248,-2.72237,-1.71088
182,248,-2.70895,-1.62211
185,248,-2.70689,-1.55361
188,248,-2.70279,-1.48705
191,248,-2.70165,-1.38928
194,248,-2.69586,-1.30494
197,248,-2.69083,-1.20275
200,248,-2.68586,-1.09598
203,248,-2.69469,-0.974743
206,248,-2.69002,-0.876513
209,248,-2.67956,-0.768993
212,248,-2.68739,-0.657364
215,248,-2.69427,-0.52934
218,248,-2.6905,-0.39756
221,248,-2.69204,-0.29289
224,248,-2.67575,-0.16835
227,248,-2.67737,-0.0207185
230,248,-2.65442,0.112088
233,248,-2.63932,0.237885
236,248,-2.63067,0.351614
239,248,-2.62964,0.471535
242,248,-2.64567,0.589422
245,248,-2.64107,0.710966
248,248,-2.64314,0.825844
251,248,-2.64823,0.942649
254,248,-2.63886,1.07108
257,248,-2.63191,1.16358
260,248,-2.61691,1.25358
263,248,-2.62085,1.34503
266,248,-2.61979,1.43614
269,248,-2.603,1.52495
272,248,-2.61296,1.5997
275,248,-2.62013,1.68391
278,248,-2.60131,1.75001
281,248,-2.59589,1.79623
284,248,-2.59968,1.85335
14,251,-2.51303,1.95904
17,251,-2.51116,1.91834
20,251,-2.48913,1.86612
23,251,-2.50794,1.81681
26,251,-2.50998,1.77527
29,251,-2.50445,1.70503
32,251,-2.49998,1.6347
35,251,-2.51342,1.55344
38,251,-2.51227,1.46824
41,251,-2.5218,1.37693
44,251,-2.54494,1.28406
47,251,-2.51001,1.19771
50,251,-2.53647,1.08859
53,251,-2.55609,0.989712
56,251,-2.54733,0.884703
59,251,-2.53383,0.778183
62,251,-2.52789,0.662105
65,251,-2.5444,0.533488
68,251,-2.56212,0.416882
71,251,-2.54343,0.291393
74,251,-2.54789,0.166486
77,251,-2.56079,0.0403697
80,251,-2.5966,-0.113497
83,251,-2.5796,-0.219358
86,251,-2.59071,-0.341386
89,251,-2.60957,-0.475398
92,251,-2.61551,-0.598991
95,251,-2.6119,-0.721473
98,251,-2.60601,-0.82974
101,251,-2.59372,-0.941082
104,251,-2.59443,-1.03415
107,251,-2.60319,-1.17555
110,251,-2.60998,-1.25883
113,251,-2.61134,-1.34296
116,251,-2.63454,-1.44384
119,251,-2.63359,-1.52655
122,251,-2.62779,-1.62125
125,251,-2.60912,-1.66167
128,251,-2.61835,-1.74831
131,251,-2.61974,-1.80071
134,251,-2.62121,-1.84659
137,251,-2.6271,-1.88865
140,251,-2.62031,-1.91725
143,251,-2.63407,-1.95762
146,251,-2.62318,-1.97469
149,251,-2.61297,-2.00525
152,251,-2.62459,-2.00297
155,251,-2.62562,-2.00512
158,251,-2.60896,-1.99714
161,251,-2.63667,-1.98006
164,251,-2.6279,-1.94309
167,251,-2.62996,-1.89956
170,251,-2.64108,-1.8663
173,251,-2.6397,-1.80498
176,251,-2.63922,-1.76003
179,251,-2.64354,-1.70932
182,251,-2.6264,-1.62924
185,251,-2.61665,-1.55882
188,251,-2.61184,-1.48443
191,251,-2.61017,-1.38689
194,251,-2.59483,-1.29646
197,251,-2.59722,-1.19333
200,251,-2.59181,-1.09655
203,251,-2.59973,-0.970351
206,251,-2.60669,-0.870155
209,251,-2.5827,-0.760223
212,251,-2.58788,-0.646742
215,251,-2.60078,-0.524959
218,251,-2.59223,-0.402161
221,251,-2.598,-0.294795
224,251,-2.56554,-0.174196
227,251,-2.57435,-0.0379371
230,251,-2.54954,0.0880394
233,251,-2.54385,0.219055
236,251,-2.51896,0.3363
239,251,-2.51399,0.464163
242,251,-2.53529,0.587712
245,251,-2.53666,0.70785
248,251,-2.53928,0.826505
251,251,-2.5435,0.928184
254,251,-2.5366,1.0545
257,251,-2.53943,1.14287
260,251,-2.52313,1.24398
263,251,-2.51631,1.34734
266,251,-2.51579,1.44061
269,251,-2.50373,1.53464
272,251,-2.51417,1.61703
275,251,-2.51537,1.69146
278,251,-2.4991,1.75449
281,251,-2.49987,1.80305
284,251,-2.49464,1.85879
14,254,-2.39092,1.95361
17,254,-2.38992,1.91607
20,254,-2.37851,1.86998
23,254,-2.40053,1.82456
26,254,-2.40177,1.77992
29,254,-2.37898,1.7269
32,254,-2.37821,1.65179
35,254,-2.38532,1.56558
38,254,-2.39439,1.46381
41,254,-2.40603,1.38021
44,254,-2.42126,1.28746
47,254,-2.42188,1.2059
50,254,-2.43917,1.10376
53,254,-2.44108,1.0089
56,254,-2.43353,0.889392
59,254,-2.43128,0.777878
62,254,-2.41859,0.657778
65,254,-2.43005,0.529837
68,254,-2.44866,0.417403
71,254,-2.44802,0.284804
74,254,-2.4484,0.166607
77,254,-2.46215,0.0344676
80,254,-2.48151,-0.102096
83,254,-2.48581,-0.220969
86,254,-2.49583,-0.345292
89,254,-2.50634,-0.477883
92,254,-2.50859,-0.60064
95,254,-2.5147,-0.714763
98,254,-2.51125,-0.821144
101,254,-2.50645,-0.939334
104,254,-2.51008,-1.03023
107,254,-2.50833,-1.17513
110,254,-2.50471,-1.25772
113,254,-2.50262,-1.3452
116,254,-2.53332,-1.44663
119,254,-2.54019,-1.52909
122,254,-2.54189,-1.62285
125,254,-2.53436,-1.67631
128,254,-2.53395,-1.7519
131,254,-2.52625,-1.80817
134,254,-2.52221,-1.85092
137,254,-2.5238,-1.89115
140,254,-2.52171,-1.92094
143,254,-2.535,-1.97035
146,254,-2.53129,-1.98206
149,254,-2.51085,-2.00329
152,254,-2.52674,-2.00207
155,254,-2.52579,-1.99684
158,254,-2.50895,-1.98787
161,254,-2.52978,-1.9771
164,254,-2.53082,-1.95061
167,254,-2.53175,-1.89809
170,254,-2.53712,-1.86715
173,254,-2.52956,-1.80168
176,254,-2.53208,-1.75769
179,254,-2.53607,-1.68689
182,254,-2.51919,-1.62604
185,254,-2.51059,-1.54736
188,254,-2.50453,-1.48235
191,254,-2.50422,-1.39428
194,254,-2.49085,-1.28439
197,254,-2.49089,-1.1772
200,254,-2.49084,-1.08751
203,254,-2.4993,-0.974936
206,254,-2.50097,-0.865974
209,254,-2.484,-0.758507
212,254,-2.47853,-0.634397
215,254,-2.5018,-0.513937
218,254,-2.49196,-0.398027
221,254,-2.50009,-0.292129
224,254,-2.47543,-0.157804
227,254,-2.48541,-0.0415102
230,254,-2.46541,0.0994866
233,254,-2.44347,0.228826
236,254,-2.43288,0.358224
239,254,-2.41828,0.467829
242,254,-2.42957,0.581348
245,254,-2.44621,0.696101
248,254,-2.42808,0.820401
251,254,-2.43793,0.933164
254,254,-2.42677,1.04032
257,254,-2.44539,1.14057
260,254,-2.41628,1.26831
263,254,-2.42737,1.3683
266,254,-2.41295,1.44984
269,254,-2.41406,1.54014
272,254,-2.40523,1.61616
275,254,-2.39531,1.69734
278,254,-2.3944,1.76044
281,254,-2.38862,1.80454
284,254,-2.39,1.87445
14,257,-2.27376,1.95694
17,257,-2.25146,1.91006
20,257,-2.25598,1.86788
23,257,-2.27765,1.81679
26,257,-2.27342,1.76261
29,257,-2.25579,1.70486
32,257,-2.25346,1.62409
35,257,-2.27088,1.53854
38,257,-2.28257,1.445
41,257,-2.27901,1.3583
44,257,-2.28613,1.26099
47,257,-2.30938,1.17372
50,257,-2.33177,1.07348
53,257,-2.33554,0.961062
56,257,-2.33113,0.861045
59,257,-2.33748,0.751817
62,257,-2.33576,0.634081
65,257,-2.3237,0.520358
68,257,-2.34777,0.403529
71,257,-2.35617,0.262109
74,257,-2.35229,0.145772
77,257,-2.38923,0.0238108
80,257,-2.38878,-0.128337
83,257,-2.38513,-0.239839
86,257,-2.37842,-0.341086
89,257,-2.3926,-0.474075
92,257,-2.3912,-0.609046
95,257,-2.38329,-0.723948
98,257,-2.38054,-0.840585
101,257,-2.37029,-0.950544
104,257,-2.38401,-1.02818
107,257,-2.38877,-1.16995
110,257,-2.39938,-1.2649
113,257,-2.39515,-1.35299
116,257,-2.41698,-1.44361
119,257,-2.4225,-1.53753
122,257,-2.42314,-1.62872
125,257,-2.41459,-1.68207
128,257,-2.41785,-1.76718
131,257,-2.42103,-1.80481
134,257,-2.41829,-1.859
137,257,-2.41238,-1.89717
140,257,-2.41511,-1.92575
143,257,-2.41966,-1.97055
146,257,-2.41646,-1.98483
149,257,-2.40682,-1.9999
152,257,-2.42159,-2.00648
155,257,-2.41729,-2.00524
158,257,-2.3887,-1.99961
161,257,-2.41534,-1.98346
164,257,-2.4239,-1.95201
167,257,-2.42018,-1.90506
170,257,-2.42453,-1.87078
173,257,-2.42487,-1.81099
176,257,-2.42733,-1.76504
179,257,-2.42197,-1.70236
182,257,-2.40058,-1.63187
185,257,-2.39942,-1.55508
188,257,-2.39298,-1.48294
191,257,-2.39464,-1.39264
194,257,-2.38141,-1.28011
197,257,-2.38682,-1.18792
200,257,-2.38004,-1.0912
203,257,-2.40057,-0.980027
206,257,-2.38139,-0.870982
209,257,-2.35705,-0.754805
212,257,-2.34912,-0.628784
215,257,-2.37175,-0.511778
218,257,-2.36936,-0.395948
221,257,-2.37798,-0.297305
224,257,-2.36457,-0.17149
227,257,-2.35491,-0.0456828
230,257,-2.33895,0.0965955
233,257,-2.32196,0.221861
236,257,-2.3082,0.350745
239,257,-2.29684,0.465168
242,257,-2.30915,0.584812
245,257,-2.32688,0.704107
248,257,-2.30255,0.820361
251,257,-2.31267,0.946488
254,257,-2.32221,1.06371
257,257,-2.31811,1.17006
260,257,-2.32848,1.28464
263,257,-2.32171,1.373
266,257,-2.30859,1.46218
269,257,-2.31312,1.55429
272,257,-2.29406,1.63297
275,257,-2.28482,1.70695
278,257,-2.28385,1.77112
281,257,-2.28103,1.82666
284,257,-2.28229,1.88065
14,260,-2.14608,1.94578
17,260,-2.12808,1.92148
20,260,-2.13255,1.86845
23,260,-2.1483,1.8135
26,260,-2.15558,1.75779
29,260,-2.1441,1.70358
32,260,-2.13595,1.62806
35,260,-2.14395,1.54325
38,260,-2.16497,1.44908
41,260,-2.16343,1.35541
44,260,-2.17752,1.25864
47,260,-2.1951,1.15445
50,260,-2.1976,1.05887
53,260,-2.201,0.966813
56,260,-2.20219,0.873818
59,260,-2.19544,0.736972
62,260,-2.20895,0.616556
65,260,-2.21334,0.506168
68,260,-2.21696,0.390536
71,260,-2.22842,0.257511
74,260,-2.22988,0.134983
77,260,-2.25794,0.0196645
80,260,-2.25883,-0.114308
83,260,-2.25608,-0.238606
86,260,-2.26822,-0.364467
89,260,-2.25726,-0.465684
92,260,-2.26272,-0.594249
95,260,-2.25277,-0.711997
98,260,-2.25808,-0.819555
101,260,-2.25514,-0.937831
104,260,-2.27307,-1.01606
107,260,-2.27153,-1.15529
110,260,-2.2764,-1.26638
113,260,-2.27866,-1.34494
116,260,-2.30124,-1.43681
119,260,-2.30936,-1.52784
122,260,-2.30673,-1.62065
125,260,-2.31844,-1.68343
128,260,-2.34185,-1.75593
131,260,-2.30704,-1.80967
134,260,-2.31519,-1.86031
137,260,-2.30714,-1.89685
140,260,-2.31571,-1.9263
143,260,-2.30866,-1.96997
146,260,-2.31869,-1.9954
149,260,-2.30156,-1.9982
152,260,-2.32101,-2.01541
155,260,-2.3145,-1.99991
158,260,-2.27951,-1.99279
161,260,-2.31264,-1.98077
164,260,-2.31566,-1.94984
167,260,-2.30445,-1.91335
170,260,-2.31191,-1.8849
173,260,-2.30127,-1.82772
176,260,-2.31234,-1.77053
179,260,-2.28919,-1.68863
182,260,-2.28927,-1.61156
185,260,-2.29009,-1.54312
188,260,-2.2874,-1.4648
191,260,-2.2854,-1.39116
194,260,-2.27524,-1.27814
197,260,-2.26188,-1.17409
200,260,-2.25741,-1.07125
203,260,-2.27001,-0.962281
206,260,-2.2547,-0.852258
209,260,-2.24326,-0.740175
212,260,-2.25982,-0.62218
215,260,-2.25755,-0.502611
218,260,-2.23799,-0.378617
221,260,-2.25161,-0.255201
224,260,-2.2416,-0.130009
227,260,-2.22747,-0.0113443
230,260,-2.2215,0.117256
233,260,-2.19381,0.232271
236,260,-2.1981,0.362366
239,260,-2.17512,0.476815
242,260,-2.18986,0.607171
245,260,-2.19157,0.721808
248,260,-2.17438,0.852655
251,260,-2.18028,0.95092
254,260,-2.17144,1.06692
257,260,-2.1643,1.17206
260,260,-2.16982,1.27808
263,260,-2.17748,1.37181
266,260,-2.17093,1.46889
269,260,-2.17854,1.55765
272,260,-2.15995,1.62909
275,260,-2.14887,1.68938
278,260,-2.14836,1.74724
281,260,-2.14512,1.80656
284,260,-2.15304,1.86615
14,263,-2.007,1.9224
17,263,-1.98881,1.90077
20,263,-1.99638,1.85769
23,263,-1.99801,1.82406
26,263,-2.00431,1.76759
29,263,-1.99225,1.71696
32,263,-1.99413,1.64852
35,263,-2.00585,1.54269
38,263,-2.01186,1.45743
41,263,-2.03348,1.35777
44,263,-2.03647,1.27388
47,263,-2.05544,1.16685
50,263,-2.04856,1.08705
53,263,-2.0775,0.969443
56,263,-2.06374,0.880702
59,263,-2.06626,0.751361
62,263,-2.08389,0.606744
65,263,-2.07953,0.503786
68,263,-2.09509,0.378601
71,263,-2.09304,0.243965
74,263,-2.0908,0.120414
77,263,-2.127,0.0154359
80,263,-2.11024,-0.108179
83,263,-2.11185,-0.235622
86,263,-2.13044,-0.351227
89,263,-2.1129,-0.465572
92,263,-2.13989,-0.59808
95,263,-2.129,-0.705674
98,263,-2.13852,-0.823159
101,263,-2.13401,-0.953258
104,263,-2.14808,-1.03436
107,263,-2.15659,-1.14981
110,263,-2.1447,-1.28251
113,263,-2.14627,-1.34927
116,263,-2.1815,-1.43526
119,263,-2.18921,-1.52515
122,263,-2.1616,-1.63846
125,263,-2.20353,-1.69653
128,263,-2.21215,-1.78079
131,263,-2.19359,-1.81043
134,263,-2.1971,-1.85057
137,263,-2.17845,-1.87645
140,263,-2.19407,-1.91852
143,263,-2.18524,-1.953
146,263,-2.18839,-1.9907
149,263,-2.16968,-1.98325
152,263,-2.18721,-2.00825
155,263,-2.18584,-1.99038
158,263,-2.15801,-1.97983
161,263,-2.18113,-1.98246
164,263,-2.19858,-1.94897
167,263,-2.17338,-1.92248
170,263,-2.1884,-1.88462
173,263,-2.16997,-1.83527
176,263,-2.17312,-1.76795
179,263,-2.15051,-1.69418
182,263,-2.1563,-1.63027
185,263,-2.14413,-1.547
188,263,-2.15631,-1.48473
191,263,-2.16374,-1.38556
194,263,-2.16183,-1.27188
197,263,-2.1254,-1.18235
200,263,-2.13528,-1.06784
203,263,-2.16221,-0.957053
206,263,-2.1407,-0.843907
209,263,-2.10515,-0.746415
212,263,-2.14265,-0.61265
215,263,-2.11707,-0.49808
218,263,-2.13006,-0.394206
221,263,-2.13004,-0.261808
224,263,-2.12111,-0.147461
227,263,-2.10919,-0.000595918
230,263,-2.09929,0.124127
233,263,-2.06214,0.245676
236,263,-2.05667,0.3667
239,263,-2.0468,0.49668
242,263,-2.05936,0.615676
245,263,-2.04769,0.723229
248,263,-2.04697,0.847389
251,263,-2.03776,0.966834
254,263,-2.04149,1.08757
257,263,-2.03595,1.17235
260,263,-2.04411,1.28096
263,263,-2.04798,1.36405
266,263,-2.03082,1.47048
269,263,-2.03917,1.56349
272,263,-2.02074,1.62887
275,263,-2.01053,1.69995
278,263,-2.01044,1.77095
281,263,-2.01487,1.80968
284,263,-2.03896,1.86152
14,266,-1.8661,1.92318
17,266,-1.85472,1.90351
20,266,-1.85556,1.86543
23,266,-1.85283,1.81257
26,266,-1.85835,1.75559
29,266,-1.86369,1.69557
32,266,-1.86224,1.62565
35,266,-1.88126,1.53064
38,266,-1.88876,1.44553
41,266,-1.89997,1.34724
44,266,-1.90968,1.25775
47,266,-1.9264,1.16688
50,266,-1.9091,1.06388
53,266,-1.92132,0.951444
56,266,-1.92158,0.846642
59,266,-1.92029,0.729204
62,266,-1.9361,0.61135
65,266,-1.93697,0.478361
68,266,-1.95608,0.369539
71,266,-1.95737,0.248324
74,266,-1.93304,0.122244
77,266,-1.94262,-0.00769457
80,266,-1.93896,-0.127456
83,266,-1.94919,-0.239732
86,266,-1.99097,-0.35023
89,266,-1.96345,-0.473227
92,266,-1.99408,-0.608568
95,266,-1.98153,-0.710212
98,266,-2.00038,-0.832897
101,266,-1.99004,-0.978887
104,266,-1.9948,-1.07648
107,266,-2.00062,-1.16439
110,266,-2.01169,-1.28592
113,266,-2.01456,-1.35019
116,266,-2.03302,-1.43527
119,266,-2.02323,-1.528
122,266,-2.04304,-1.64053
125,266,-2.06783,-1.70674
128,266,-2.07766,-1.79378
131,266,-2.05058,-1.81988
134,266,-2.0638,-1.84917
137,266,-2.06174,-1.87534
140,266,-2.05037,-1.91783
143,266,-2.03158,-1.9452
146,266,-2.04859,-1.98084
149,266,-2.03586,-1.98444
152,266,-2.05616,-2.00998
155,266,-2.05411,-1.98243
158,266,-2.03582,-1.97567
161,266,-2.05242,-1.97212
164,266,-2.04878,-1.94697
167,266,-2.03418,-1.9092
170,266,-2.03448,-1.86886
173,266,-2.03076,-1.81891
176,266,-2.04206,-1.75328
179,266,-2.03321,-1.68072
182,266,-2.03209,-1.62667
185,266,-2.01739,-1.54159
188,266,-2.02271,-1.47496
191,266,-2.02761,-1.38415
194,266,-2.02203,-1.27071
197,266,-2.00851,-1.16572
200,266,-2.00562,-1.06175
203,266,-2.01907,-0.946092
206,266,-2.00481,-0.822285
209,266,-1.98195,-0.723392
212,266,-1.9875,-0.592595
215,266,-1.96056,-0.483155
218,266,-1.99982,-0.367728
221,266,-1.97233,-0.22899
224,266,-1.96217,-0.118644
227,266,-1.95771,0.0172449
230,266,-1.94393,0.157374
233,266,-1.90208,0.289127
236,266,-1.88581,0.401359
239,266,-1.90041,0.52428
242,266,-1.91818,0.637266
245,266,-1.9215,0.746739
248,266,-1.89827,0.872706
251,266,-1.91442,0.978008
254,266,-1.90579,1.10098
257,266,-1.90857,1.17616
260,266,-1.90521,1.2935
263,266,-1.90676,1.39005
266,266,-1.89528,1.4721
269,266,-1.89097,1.55029
272,266,-1.88546,1.60277
275,266,-1.86773,1.69271
278,266,-1.87812,1.75651
281,266,-1.8863,1.80228
284,266,-1.9013,1.87194
14,269,-1.70939,1.92723
17,269,-1.71277,1.89891
20,269,-1.71123,1.85412
23,269,-1.72727,1.81151
26,269,-1.70809,1.7397
29,269,-1.72213,1.68466
32,269,-1.72739,1.61411
35,269,-1.72615,1.52685
38,269,-1.73768,1.43116
41,269,-1.75166,1.34045
44,269,-1.76971,1.24964
47,269,-1.76205,1.16276
50,269,-1.75621,1.04588
53,269,-1.77376,0.945055
56,269,-1.79197,0.848067
59,269,-1.78079,0.736413
62,269,-1.79642,0.610788
65,269,-1.80195,0.467337
68,269,-1.81218,0.352428
71,269,-1.81599,0.226005
74,269,-1.78853,0.108901
77,269,-1.80624,-0.013934
80,269,-1.81205,-0.131746
83,269,-1.81117,-0.257092
86,269,-1.83589,-0.375395
89,269,-1.83439,-0.487655
92,269,-1.8578,-0.632387
95,269,-1.84884,-0.74746
98,269,-1.86872,-0.867457
101,269,-1.8722,-0.984495
104,269,-1.86688,-1.08224
107,269,-1.86106,-1.16652
110,269,-1.87048,-1.29358
113,269,-1.88123,-1.38105
116,269,-1.90022,-1.44564
119,269,-1.88535,-1.55098
122,269,-1.90159,-1.62538
125,269,-1.91873,-1.69301
128,269,-1.90781,-1.76109
131,269,-1.91388,-1.81081
134,269,-1.92046,-1.8623
137,269,-1.91673,-1.8744
140,269,-1.90356,-1.92407
143,269,-1.89961,-1.94136
146,269,-1.91357,-1.95604
149,269,-1.89875,-1.97052
152,269,-1.91505,-1.98452
155,269,-1.9052,-1.97565
158,269,-1.89972,-1.97201
161,269,-1.91279,-1.97698
164,269,-1.92306,-1.95384
167,269,-1.88522,-1.91781
170,269,-1.89021,-1.86518
173,269,-1.88647,-1.80761
176,269,-1.88018,-1.72894
179,269,-1.89495,-1.6714
182,269,-1.89939,-1.61498
185,269,-1.89222,-1.53141
188,269,-1.89484,-1.45923
191,269,-1.88171,-1.37506
194,269,-1.87974,-1.26539
197,269,-1.86675,-1.15522
200,269,-1.85993,-1.05801
203,269,-1.84857,-0.92717
206,269,-1.84847,-0.815572
209,269,-1.83785,-0.694587
212,269,-1.82732,-0.574186
215,269,-1.81706,-0.474439
218,269,-1.83952,-0.365406
221,269,-1.83882,-0.240321
224,269,-1.81303,-0.10932
227,269,-1.80316,0.014527
230,269,-1.80014,0.140203
233,269,-1.76764,0.27107
236,269,-1.75686,0.38898
239,269,-1.76713,0.51108
242,269,-1.77057,0.623728
245,269,-1.77583,0.73257
248,269,-1.75811,0.854247
251,269,-1.76928,0.962756
254,269,-1.75797,1.09265
257,269,-1.76818,1.17128
260,269,-1.76891,1.27774
263,269,-1.75847,1.38985
266,269,-1.74639,1.47231
269,269,-1.74718,1.55417
272,269,-1.74972,1.59898
275,269,-1.73354,1.6948
278,269,-1.73008,1.75743
281,269,-1.73739,1.81078
284,269,-1.75409,1.87465
14,272,-1.55193,1.92663
17,272,-1.56107,1.88995
20,272,-1.56986,1.83729
23,272,-1.55966,1.81364
26,272,-1.5609,1.75276
29,272,-1.57027,1.69068
32,272,-1.58079,1.61512
35,272,-1.58466,1.52429
38,272,-1.58788,1.43545
41,272,-1.59906,1.34981
44,272,-1.6111,1.26031
47,272,-1.61727,1.16056
50,272,-1.6062,1.06315
53,272,-1.61901,0.959731
56,272,-1.63315,0.837312
59,272,-1.62383,0.73096
62,272,-1.63952,0.603846
65,272,-1.64457,0.4679
68,272,-1.6471,0.34251
71,272,-1.65589,0.223436
74,272,-1.64444,0.105745
77,272,-1.65875,-0.0105403
80,272,-1.64934,-0.12039
83,272,-1.65373,-0.254841
86,272,-1.66432,-0.372588
89,272,-1.68934,-0.492334
92,272,-1.69918,-0.627083
95,272,-1.6868,-0.740262
98,272,-1.70158,-0.854278
101,272,-1.72208,-0.983449
104,272,-1.71314,-1.07892
107,272,-1.70749,-1.17863
110,272,-1.71596,-1.28505
113,272,-1.72718,-1.34569
116,272,-1.72747,-1.45631
119,272,-1.71896,-1.54578
122,272,-1.73632,-1.6261
125,272,-1.74564,-1.68201
128,272,-1.75345,-1.76784
131,272,-1.75785,-1.809
134,272,-1.76717,-1.86267
137,272,-1.76522,-1.8796
140,272,-1.75988,-1.91496
143,272,-1.74944,-1.94526
146,272,-1.76506,-1.97321
149,272,-1.756,-1.9795
152,272,-1.75376,-1.9863
155,272,-1.75168,-1.99174
158,272,-1.75383,-1.97935
161,272,-1.75948,-1.97429
164,272,-1.77383,-1.94475
167,272,-1.74079,-1.89841
170,272,-1.73731,-1.85417
173,272,-1.7339,-1.8062
176,272,-1.73196,-1.72947
179,272,-1.7525,-1.67029
182,272,-1.75579,-1.61618
185,272,-1.73948,-1.53001
188,272,-1.74758,-1.46104
191,272,-1.73621,-1.35347
194,272,-1.72371,-1.26844
197,272,-1.70711,-1.1453
200,272,-1.70108,-1.03817
203,272,-1.69486,-0.932406
206,272,-1.69303,-0.841068
209,272,-1.67846,-0.71481
212,272,-1.6854,-0.607668
215,272,-1.68077,-0.490555
218,272,-1.68296,-0.369739
221,272,-1.6901,-0.261207
224,272,-1.64711,-0.117279
227,272,-1.6396,0.0134841
230,272,-1.62136,0.136153
233,272,-1.6137,0.269376
236,272,-1.61213,0.387782
239,272,-1.62148,0.518991
242,272,-1.62449,0.627642
245,272,-1.61324,0.74823
248,272,-1.59076,0.862774
251,272,-1.60761,0.969684
254,272,-1.60623,1.09377
257,272,-1.61108,1.19355
260,272,-1.59584,1.28165
263,272,-1.58545,1.38224
266,272,-1.58233,1.47097
269,272,-1.5721,1.56188
272,272,-1.57697,1.62602
275,272,-1.5644,1.71327
278,272,-1.56161,1.77563
281,272,-1.5712,1.81184
284,272,-1.58747,1.87819
14,275,-1.39435,1.92566
17,275,-1.39343,1.89564
20,275,-1.4038,1.85888
23,275,-1.40454,1.79074
26,275,-1.42118,1.73366
29,275,-1.42003,1.67768
32,275,-1.41731,1.61942
35,275,-1.42685,1.523
38,275,-1.42242,1.4288
41,275,-1.43527,1.33653
44,275,-1.44529,1.24651
47,275,-1.44338,1.15968
50,275,-1.44798,1.04033
53,275,-1.4565,0.968106
56,275,-1.44445,0.844983
59,275,-1.44953,0.732293
62,275,-1.46909,0.589946
65,275,-1.46831,0.462858
68,275,-1.47908,0.336623
71,275,-1.47961,0.210487
74,275,-1.47621,0.101789
77,275,-1.50155,-0.0112277
80,275,-1.50831,-0.126975
83,275,-1.50592,-0.259125
86,275,-1.51398,-0.379145
89,275,-1.53102,-0.495417
92,275,-1.54569,-0.63055
95,275,-1.54209,-0.756993
98,275,-1.55031,-0.872574
101,275,-1.56571,-0.976263
104,275,-1.5747,-1.082
107,275,-1.56624,-1.18902
110,275,-1.55993,-1.29233
113,275,-1.56488,-1.36536
116,275,-1.55693,-1.46058
119,275,-1.55537,-1.53158
122,275,-1.55141,-1.61219
125,275,-1.57996,-1.67167
128,275,-1.59469,-1.76302
131,275,-1.60398,-1.8216
134,275,-1.60262,-1.8673
137,275,-1.60493,-1.90627
140,275,-1.60707,-1.91497
143,275,-1.59503,-1.94676
146,275,-1.59768,-1.96574
149,275,-1.59504,-1.97798
152,275,-1.61079,-1.99662
155,275,-1.6075,-1.97861
158,275,-1.61059,-1.98053
161,275,-1.60538,-1.96245
164,275,-1.60533,-1.93837
167,275,-1.60586,-1.91127
170,275,-1.59788,-1.87933
173,275,-1.59416,-1.82031
176,275,-1.59757,-1.74203
179,275,-1.60916,-1.67524
182,275,-1.60931,-1.60656
185,275,-1.59046,-1.51682
188,275,-1.58241,-1.43093
191,275,-1.5837,-1.3419
194,275,-1.58398,-1.24258
197,275,-1.55931,-1.14579
200,275,-1.55431,-1.04475
203,275,-1.54168,-0.947585
206,275,-1.5365,-0.839651
209,275,-1.52749,-0.710857
212,275,-1.5262,-0.589385
215,275,-1.51751,-0.476655
218,275,-1.51891,-0.341894
221,275,-1.53736,-0.250266
224,275,-1.50232,-0.112522
227,275,-1.49509,0.0172705
230,275,-1.47039,0.148941
233,275,-1.45583,0.291635
236,275,-1.46195,0.408114
239,275,-1.4808,0.522058
242,275,-1.48112,0.626397
245,275,-1.46797,0.748613
248,275,-1.4457,0.848535
251,275,-1.4677,0.960034
254,275,-1.45552,1.08051
257,275,-1.44021,1.19146
260,275,-1.43362,1.29088
263,275,-1.42827,1.3882
266,275,-1.40068,1.49042
269,275,-1.38993,1.57886
272,275,-1.39135,1.64029
275,275,-1.39156,1.71353
278,275,-1.39353,1.77628
281,275,-1.39091,1.81228
284,275,-1.42815,1.88419
14,278,-1.2192,1.92521
17,278,-1.21864,1.89177
20,278,-1.2447,1.85276
23,278,-1.23005,1.79457
26,278,-1.23379,1.73096
29,278,-1.23466,1.68276
32,278,-1.245,1.61426
35,278,-1.2553,1.52803
38,278,-1.25856,1.43122
41,278,-1.25743,1.35097
44,278,-1.26001,1.27059
47,278,-1.28051,1.18627
50,278,-1.28659,1.07414
53,278,-1.28416,0.973015
56,278,-1.28448,0.843857
59,278,-1.27696,0.716372
